Date,Adj Close,Return
7/21/2016,2165.169922,-0.001571742
7/20/2016,2173.02002,0.001850619
7/19/2016,2163.780029,-0.000623736
7/18/2016,2166.889893,0.001033387
7/15/2016,2161.73999,-0.000403624
7/14/2016,2163.75,0.002278058
7/13/2016,2152.429932,5.85249E-05
7/12/2016,2152.139893,0.003033479
7/11/2016,2137.159912,0.001477826
7/8/2016,2129.899902,0.006574431
7/7/2016,2097.899902,-0.000378686
7/6/2016,2099.72998,0.002318562
7/5/2016,2088.550049,-0.00298405
7/1/2016,2102.949951,0.000845444
6/30/2016,2098.860107,0.005851624
6/29/2016,2070.77002,0.007334905
6/28/2016,2036.089966,0.007649716
6/27/2016,2000.540039,-0.007931193
6/24/2016,2037.410034,-0.015886836
6/23/2016,2113.320068,0.005765505
6/22/2016,2085.449951,-0.000717858
6/21/2016,2088.899902,0.001176239
6/20/2016,2083.25,0.002515166
6/17/2016,2071.219971,-0.001417226
6/16/2016,2077.98999,0.001358514
6/15/2016,2071.5,-0.000800148
6/14/2016,2075.320068,-0.00078195
6/13/2016,2079.060059,-0.003538761
6/10/2016,2096.070068,-0.004003123
6/9/2016,2115.47998,-0.000746655
6/8/2016,2119.120117,0.001434953
6/7/2016,2112.129883,0.000559639
6/6/2016,2109.409912,0.002121671
6/3/2016,2099.129883,-0.00126643
6/2/2016,2105.26001,0.001225013
6/1/2016,2099.330078,0.000492663
5/31/2016,2096.949951,-0.0004368
5/27/2016,2099.060059,0.001857779
5/26/2016,2090.100098,-9.14042E-05
5/25/2016,2090.540039,0.003018577
5/24/2016,2076.060059,0.00590147
5/23/2016,2048.040039,-0.000906649
5/20/2016,2052.320068,0.002606401
5/19/2016,2040.040039,-0.001612794
5/18/2016,2047.630005,8.90989E-05
5/17/2016,2047.209961,-0.004106629
5/16/2016,2066.659912,0.004233927
5/13/2016,2046.609985,-0.003697772
5/12/2016,2064.110107,-7.3604E-05
5/11/2016,2064.459961,-0.004172494
5/10/2016,2084.389893,0.005388016
5/9/2016,2058.689941,0.000327116
5/6/2016,2057.139893,0.001376544
5/5/2016,2050.629883,-0.000103812
5/4/2016,2051.120117,-0.002586042
5/3/2016,2063.370117,-0.003784659
5/2/2016,2081.429932,0.00337864
4/29/2016,2065.300049,-0.002204457
4/28/2016,2075.810059,-0.004027489
4/27/2016,2095.149902,0.000715715
4/26/2016,2091.699951,0.000812565
4/25/2016,2087.790039,-0.000787675
4/22/2016,2091.580078,2.07848E-05
4/21/2016,2091.47998,-0.002261616
4/20/2016,2102.399902,0.000330609
4/19/2016,2100.800049,0.001337513
4/18/2016,2094.340088,0.002831481
4/15/2016,2080.72998,-0.00042768
4/14/2016,2082.780029,7.50948E-05
4/13/2016,2082.419922,0.004338632
4/12/2016,2061.719971,0.004176069
4/11/2016,2041.98999,-0.001191507
4/8/2016,2047.599976,0.001208513
4/7/2016,2041.910034,-0.005232412
4/6/2016,2066.659912,0.004539592
4/5/2016,2045.170044,-0.004428196
4/4/2016,2066.129883,-0.001395597
4/1/2016,2072.780029,0.002740815
3/31/2016,2059.73999,-0.000886761
3/30/2016,2063.949951,0.00188522
3/29/2016,2055.01001,0.003812242
3/28/2016,2037.050049,0.000236737
3/24/2016,2035.939941,-0.000164225
3/23/2016,2036.709961,-0.002782312
3/22/2016,2049.800049,-0.000381212
3/21/2016,2051.600098,0.00042782
3/18/2016,2049.580078,0.001909144
3/17/2016,2040.589966,0.002854871
3/16/2016,2027.219971,0.002425417
3/15/2016,2015.930054,-0.000798507
3/14/2016,2019.640015,-0.000547979
3/11/2016,2022.189941,0.007062734
3/10/2016,1989.569946,6.76598E-05
3/9/2016,1989.26001,0.002188702
3/8/2016,1979.26001,-0.004909159
3/7/2016,2001.76001,0.000384187
3/4/2016,1999.98999,0.001433363
3/3/2016,1993.400024,0.001516832
3/2/2016,1986.449951,0.001774505
3/1/2016,1978.349976,0.010244306
2/29/2016,1932.22998,-0.003541294
2/26/2016,1948.050049,-0.000812941
2/25/2016,1951.699951,0.004900738
2/24/2016,1929.800049,0.001923907
2/23/2016,1921.27002,-0.005442829
2/22/2016,1945.5,0.006232443
2/19/2016,1917.780029,-1.13062E-05
2/18/2016,1917.829956,-0.002031035
2/17/2016,1926.819946,0.007099026
2/16/2016,1895.579956,0.007114498
2/12/2016,1864.780029,0.008394919
2/11/2016,1829.079956,-0.005375457
2/10/2016,1851.859985,-8.20679E-05
2/9/2016,1852.209961,-0.000288302
2/8/2016,1853.439941,-0.006190893
2/5/2016,1880.050049,-0.008101398
2/4/2016,1915.449951,0.000662546
2/3/2016,1912.530029,0.002162621
2/2/2016,1903.030029,-0.008217272
2/1/2016,1939.380005,-0.000192538
1/29/2016,1940.23999,0.010622257
1/28/2016,1893.359985,0.002394418
1/27/2016,1882.949951,-0.004743765
1/26/2016,1903.630005,0.006099769
1/25/2016,1877.079956,-0.006845152
1/22/2016,1906.900024,0.008720949
1/21/2016,1868.98999,0.002250509
1/20/2016,1859.329956,-0.005108504
1/19/2016,1881.329956,0.000230906
1/15/2016,1880.329956,-0.009483156
1/14/2016,1921.839966,0.007191075
1/13/2016,1890.280029,-0.010979996
1/12/2016,1938.680054,0.00337556
1/11/2016,1923.670044,0.000370413
1/8/2016,1922.030029,-0.00473274
1/7/2016,1943.089966,-0.010416908
1/6/2016,1990.26001,-0.005733627
1/5/2016,2016.709961,0.000873021
1/4/2016,2012.660034,-0.006697708
12/31/2015,2043.939941,-0.004106899
